למשטרה	ל|משטרה
על	על
תנועותיהם	תנועותי|הם
.	.
אדם	אדם
נהרג	נהרג
,	,
אדם	אדם
נרצח	נרצח
בידי	בידי
רעולי	רעולי
פנים	פנים
ואחר	ו|אחר
נדקר	נדקר
על	על
ידם	יד|ם
,	,
803	803
נפצעו	נפצעו
,	,
לפי	לפי
מקורות	מקורות
פלשתיניים	פלשתיניים
,	,
וכן	ו|כן
נפצעו	נפצעו
שישה	שישה
חיילי	חיילי
צה"ל	צה"ל
ותיירת	ו|תיירת
אחת	אחת
באירועי	ב|אירועי
השבוע	ה|שבוע
בשטחים	ב|שטחים
.	.
חמישה	חמישה
חיילי	חיילי
צה"ל	צה"ל
נפצעו	נפצעו
באורח	ב|אורח
קל	קל
בתקריות	ב|תקריות
קשות	קשות
שהיו	ש|היו
בסוף	ב|סוף
השבוע	ה|שבוע
ברצועת	ב|רצועת
עזה	עזה
.	.
הם	הם
הועברו	הועברו
לבית	ל|בית
החולים	ה|חולים
ברזילי	ברזילי
באשקלון	ב|אשקלון
.	.
בתקריות	ב|תקריות
קשות	קשות
שהיו	ש|היו
ברצועה	ב|רצועה
אתמול	אתמול
ושלשום	ו|שלשום
נהרג	נהרג
מחמוד	מחמוד
עיזאת	עיזאת
אל	אל
בסיוני	בסיוני
,	,
בן	בן
92	92
,	,
תושב	תושב
בית	בית
חנון	חנון
.	.
שניים	שניים
נפצעו	נפצעו
באורח	ב|אורח
קשה	קשה
ו261	ו|261
נפצעו	נפצעו
,	,
לפי	לפי
מקורות	מקורות
פלשתיניים	פלשתיניים
:	:
88	88
מהם	מ|הם
מירי	מ|ירי
כדורים	כדורים
חיים	חיים
,	,
כדורי	כדורי
גומי	גומי
ופלסטיק	ו|פלסטיק
.	.
השאר	ה|שאר
נפצעו	נפצעו
מגז	מ|גז
,	,
בהם	ב|הם
ילדים	ילדים
רבים	רבים
בגיל	ב|גיל
01	01
ו21	ו|21
וארבע	ו|ארבע
נשים	נשים
בהריון	ב|הריון
.	.
נציג	נציג
דובר	דובר
צה"ל	צה"ל
בפיקוד	ב|פיקוד
דרום	דרום
סירב	סירב
לפרט	לפרט
באילו	ב|אילו
כדורים	כדורים
נפצעו	נפצעו
התושבים	ה|תושבים
.	.
מקורות	מקורות
צבאיים	צבאיים
בפיקוד	ב|פיקוד
דרום	דרום
אמרו	אמרו
כי	כי
78	78
תושבים	תושבים
נפצעו	נפצעו
ו05	ו|05
שוחררו	שוחררו
לבתיהם	ל|בתי|הם
.	.
העוצר	ה|עוצר
שהוטל	ש|הוטל
אתמול	אתמול
בעיירה	ב|עיירה
בית	בית
חנון	חנון
ובמקומות	ו|ב|מקומות
מרכזיים	מרכזיים
ברצועה	ב|רצועה
יימשך	יימשך
היום	היום
.	.
גורם	גורם
צבאי	צבאי
בכיר	בכיר
אמר	אמר
כי	כי
הצבא	ה|צבא
הופתע	הופתע
מההתפרצות	מ|ה|התפרצות
הספונטאנית	ה|ספונטאנית
.	.
ההתנגשויות	ה|התנגשויות
החלו	החלו
מיד	מיד
לאחר	לאחר
שנודע	ש|נודע
דבר	דבר
התאבדותו	התאבדות|ו
של	של
פעיל	פעיל
מרכזי	מרכזי
באש"ף	ב|אש"ף
,	,
שהיה	ש|היה
עצור	עצור
באגף	ב|אגף
החקירות	ה|חקירות
בכלא	ב|כלא
עזה	עזה
.	.
כרוז	כרוז
שהופץ	ש|הופץ
קרא	קרא
ליום	ל|יום
הסלמה	הסלמה
בשטחים	ב|שטחים
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
דיווחו	דיווחו
שהתקריות	ש|ה|תקריות
החלו	החלו
בכמה	ב|כמה
מחנות	מחנות
פליטים	פליטים
כבר	כבר
ביום	ב|יום
שישי	שישי
.	.
מאות	מאות
תושבים	תושבים
תקפו	תקפו
את	את
משטרת	משטרת
עזה	עזה
באבנים	ב|אבנים
ובמוטות	ו|ב|מוטות
ברזל	ברזל
וניפצו	ו|ניפצו
שמשות	שמשות
ופנסים	ו|פנסים
בכלי	ב|כלי
רכב	רכב
.	.
הם	הם
פצעו	פצעו
את	את
סגן	סגן
מפקד	מפקד
נפת	נפת
עזה	עזה
בראשו	ב|ראש|ו
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
דיווחו	דיווחו
כי	כי
עיקר	עיקר
המהומות	ה|מהומות
היו	היו
אתמול	אתמול
באזור	ב|אזור
בית	בית
חנון	חנון
,	,
ששם	ש|שם
נפצעו	נפצעו
34	34
תושבים	תושבים
,	,
מהם	מ|הם
חמישה	חמישה
קשה	קשה
.	.
בין	בין
הפצועים	ה|פצועים
ילדים	ילדים
.	.
עוד	עוד
נמסר	נמסר
כי	כי
המהומות	ה|מהומות
התפשטו	התפשטו
לכל	ל|כל
השכונות	ה|שכונות
הצפוניות	ה|צפוניות
ברצועת	ב|רצועת
עזה	עזה
וכן	ו|כן
למחנות	ל|מחנות
הפליטים	ה|פליטים
גיבאליה	גיבאליה
,	,
חאן	חאן
יונס	יונס
,	,
שייח	שייח
רדואן	רדואן
והעיר	ו|ה|עיר
עזה	עזה
.	.
אתמול	אתמול
הושלכו	הושלכו
ששה	ששה
בקבוקי	בקבוקי
תבערה	תבערה
על	על
סיורים	סיורים
של	של
צה"ל	צה"ל
ברפיח	ב|רפיח
.	.
הבקבוקים	ה|בקבוקים
התנפצו	התנפצו
,	,
אך	אך
לא	לא
היו	היו
נפגעים	נפגעים
.	.
המקורות	ה|מקורות
הפלשתיניים	ה|פלשתיניים
דיווחו	דיווחו
על	על
רצח	רצח
על	על
רקע	רקע
חשד	חשד
לשיתוף	ל|שיתוף
פעולה	פעולה
.	.
מחמוד	מחמוד
גומעה	גומעה
סמרי	סמרי
,	,
שנחשד	ש|נחשד
בשיתוף	ב|שיתוף
פעולה	פעולה
עם	עם
השלטונות	ה|שלטונות
,	,
נרצח	נרצח
בדקירות	ב|דקירות
סכין	סכין
וגופתו	ו|גופת|ו
נשרפה	נשרפה
.	.
במחנה	ב|מחנה
הפליטים	ה|פליטים
נוסייראת	נוסייראת
דקרו	דקרו
אלמונים	אלמונים
את	את
אל	אל
חלד	חלד
זיין	זיין
,	,
בן	בן
22	22
.	.
אמש	אמש
דוווח	דוווח
מפי	מ|פי
מקורות	מקורות
פלשתיניים	פלשתיניים
על	על
תושב	תושב
דיר	דיר
אל	אל
באלח	באלח
,	,
בן	בן
51	51
,	,
שנפצע	ש|נפצע
באורח	ב|אורח
בינוני	בינוני
והועבר	ו|הועבר
לביה"ח	ל|ביה"ח
תל	תל
-	-
השומר	ה|שומר
.	.
בשרות	ב|שרות
בתי	בתי
הסוהר	ה|סוהר
בצה"ל	ב|צה"ל
חוקרים	חוקרים
את	את
נסיבות	נסיבות
מותו	מות|ו
של	של
עטיה	עטיה
עבדלל	עבדלל
עטי	עטי
מחמוד	מחמוד
זענין	זענין
,	,
בן	בן
63	63
,	,
חקלאי	חקלאי
מבית	מ|בית
חנון	חנון
,	,
נשוי	נשוי
ואב	ו|אב
לשבעה	ל|שבעה
ילדים	ילדים
,	,
שנמצא	ש|נמצא
תלוי	תלוי
אתמול	אתמול
בתאו	ב|תא|ו
שבכלא	ש|ב|כלא
עזה	עזה
.	.
מקורות	מקורות
צבאיים	צבאיים
מסרו	מסרו
כי	כי
עטיה	עטיה
השתמש	השתמש
בקרעים	ב|קרעים
של	של
שמיכה	שמיכה
.	.
רופא	רופא
צבאי	צבאי
אשר	אשר
הגיע	הגיע
למקום	ל|מקום
קבע	קבע
את	את
מותו	מות|ו
.	.
בשטחים	ב|שטחים
התקיימה	התקיימה
ביום	ב|יום
שישי	שישי
שביתה	שביתה
כללית	כללית
ביום	ב|יום
השנה	ה|שנה
להצהרת	ל|הצהרת
בלפור	בלפור
.	.
אתמול	אתמול
הסיר	הסיר
צה"ל	צה"ל
את	את
העוצר	ה|עוצר
מרוב	מ|רוב
שטחי	שטחי
הגדה	ה|גדה
המערבית	ה|מערבית
,	,
שהושמו	ש|הושמו
בעוצר	ב|עוצר
מונע	מונע
לרגל	לרגל
יום	יום
הצהרת	הצהרת
בלפור	בלפור
ובעקבות	ו|בעקבות
אירועים	אירועים
אלימים	אלימים
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
טענו	טענו
כי	כי
בסוף	ב|סוף
השבוע	ה|שבוע
הוכו	הוכו
במרכז	ב|מרכז
שכם	שכם
01	01
תושבים	תושבים
מקומיים	מקומיים
בידי	בידי
חיילי	חיילי
צה"ל	צה"ל
,	,
סמוך	סמוך
לשוק	ל|שוק
הירקות	ה|ירקות
.	.
בכפר	ב|כפר
בלעא	בלעא
בנפת	ב|נפת
טול	טול
כרם	כרם
תקפו	תקפו
שלושה	שלושה
רעולי	רעולי
פנים	פנים
בסכינים	ב|סכינים
רופא	רופא
מקומי	מקומי
ד"ר	ד"ר
עפיף	עפיף
ברברח	ברברח
,	,
בן	בן
03	03
,	,
שאושפז	ש|אושפז
במצב	ב|מצב
קשה	קשה
בבית	ב|בית
החולים	ה|חולים
אל	אל
איתיחאד	איתיחאד
בשכם	ב|שכם
.	.
מקורות	מקורות
צבאיים	צבאיים
מסרו	מסרו
כי	כי
ביום	ב|יום
שישי	שישי
הושלך	הושלך
בקבוק	בקבוק
תבערה	תבערה
לעבר	לעבר
כוח	כוח
משמר	משמר
הגבול	ה|גבול
ברחבת	ב|רחבת
כנסיית	כנסיית
המולד	ה|מולד
בבית	ב|בית
לחם	לחם
,	,
אך	אך
הוא	הוא
התנפץ	התנפץ
מבלי	מבלי
להתלקח	להתלקח
ומבלי	ו|מבלי
לגרום	לגרום
לנזק	ל|נזק
או	או
לנפגעים	ל|נפגעים
.	.
כתוצאה	כ|תוצאה
מזריקת	מ|זריקת
אבנים	אבנים
לעבר	לעבר
אוטובוס	אוטובוס
ישראלי	ישראלי
בחלחול	ב|חלחול
,	,
נפצעה	נפצעה
ביום	ב|יום
שישי	שישי
קל	קל
תיירת	תיירת
בראשה	ב|ראש|ה
,	,
והיא	ו|היא
טופלה	טופלה
במקום	ב|מקום
.	.
שר	שר
הביטחון	ה|ביטחון
משה	משה
ארנס	ארנס
ערך	ערך
אתמול	אתמול
ביקור	ביקור
מפתיע	מפתיע
ברצועת	ב|רצועת
עזה	עזה
ושמע	ו|שמע
דיווחים	דיווחים
על	על
ההתפרעויות	ה|התפרעויות
שם	שם
,	,
הנמשכות	ה|נמשכות
זה	זה
היום	ה|יום
השני	ה|שני
ברציפות	ב|רציפות
.	.
ארנס	ארנס
הודיע	הודיע
למפקדי	ל|מפקדי
צה"ל	צה"ל
באזור	ב|אזור
על	על
בואו	בוא|ו
רק	רק
כשעה	כ|שעה
-	-
שעתיים	שעתיים
לפני	לפני
הגיעו	הגיעו
.	.
בעת	ב|עת
הביקור	ה|ביקור
שמע	שמע
השר	ה|שר
סקירות	סקירות
מאלוף	מ|אלוף
פיקוד	פיקוד
הדרום	ה|דרום
וממפקדי	ו|מ|מפקדי
צה"ל	צה"ל
ברצועה	ב|רצועה
,	,
וביקר	ו|ביקר
בבית	ב|בית
-	-
חאנון	חאנון
.	.
אתמול	אתמול
נמשכו	נמשכו
האירועים	ה|אירועים
האלימים	ה|אלימים
ברצועת	ב|רצועת
עזה	עזה
והם	ו|הם
התמקדו	התמקדו
בעיקר	בעיקר
במחנות	ב|מחנות
הפליטים	ה|פליטים
בדרום	ב|דרום
הרצועה	ה|רצועה
וברפיח	ו|ב|רפיח
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
דיווחו	דיווחו
על	על
511	511
פצועים	פצועים
,	,
בעיקר	בעיקר
ברפיח	ב|רפיח
.	.
לדבריהם	ל|דברי|הם
,	,
היו	היו
התנגשויות	התנגשויות
בין	בין
צה"ל	צה"ל
לתושבים	ל|תושבים
מקומיים	מקומיים
החל	החל
משעות	מ|שעות
הבוקר	ה|בוקר
המוקדמות	ה|מוקדמות
,	,
כאשר	כאשר
מאות	מאות
רעולי	רעולי
פנים	פנים
יידו	יידו
אבנים	אבנים
על	על
חיילים	חיילים
.	.
קצין	קצין
בכיר	בכיר
הגדיר	הגדיר
את	את
המתרחש	ה|מתרחש
ברצועה	ב|רצועה
ביומיים	ב|יומיים
האחרונים	ה|אחרונים
כמלחמה	כ|מלחמה
.	.
דובר	דובר
צה"ל	צה"ל
דיווח	דיווח
על	על
05	05
פצועים	פצועים
בלבד	בלבד
.	.
המקורות	ה|מקורות
הפלשתיניים	ה|פלשתיניים
הוסיפו	הוסיפו
כי	כי
כוחות	כוחות
צה"ל	צה"ל
עצרו	עצרו
רבים	רבים
מן	מן
המתפרעים	ה|מתפרעים
.	.
אתמול	אתמול
הושלכו	הושלכו
ארבעה	ארבעה
בקבוקי	בקבוקי
תבערה	תבערה
על	על
כוחות	כוחות
של	של
צה"ל	צה"ל
ברפיח	ב|רפיח
.	.
הבקבוקים	ה|בקבוקים
התנפצו	התנפצו
,	,
אך	אך
לא	לא
גרמו	גרמו
לכל	ל|כל
נזק	נזק
.	.
מהגדה	מ|ה|גדה
נמסר	נמסר
כי	כי
בכמה	ב|כמה
מקומות	מקומות
היו	היו
אתמול	אתמול
ושלשום	ו|שלשום
בערב	ב|ערב
התנגשויות	התנגשויות
אלימות	אלימות
בין	בין
תושבים	תושבים
לחיילים	ל|חיילים
.	.
מקורות	מקורות
צבאיים	צבאיים
מסרו	מסרו
כי	כי
בעת	ב|עת
מרדף	מרדף
אחרי	אחרי
מיידי	מיידי
אבנים	אבנים
באזור	ב|אזור
חלחול	חלחול
נפצע	נפצע
צעיר	צעיר
מקומי	מקומי
,	,
שניסה	ש|ניסה
להשליך	להשליך
אבן	אבן
לעבר	לעבר
אחד	אחד
החיילים	ה|חיילים
.	.
החייל	ה|חייל
ירה	ירה
ברגלו	ב|רגל|ו
ופצע	ו|פצע
אותו	אות|ו
באופן	ב|אופן
בינוני	בינוני
.	.
הפצוע	ה|פצוע
הועבר	הועבר
לבית	ל|בית
החולים	ה|חולים
הדסה	הדסה
עין	עין
-	-
כרם	כרם
בירושלים	ב|ירושלים
.	.
במחנה	ב|מחנה
פליטים	פליטים
סמוך	סמוך
לשכם	ל|שכם
נפגע	נפגע
תושב	תושב
מקומי	מקומי
מפגיעת	מ|פגיעת
רימון	רימון
גז	גז
מדמיע	מדמיע
,	,
שנורה	ש|נורה
בידי	ב|ידי
חיילים	חיילים
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
מסרו	מסרו
כי	כי
חיילים	חיילים
,	,
שירדו	ש|ירדו
ממיניבוס	מ|מיניבוס
לבן	לבן
בשכונת	ב|שכונת
ראפידיה	ראפידיה
בשכם	ב|שכם
,	,
ניפצו	ניפצו
בעזרת	ב|עזרת
אבנים	אבנים
זגוגיות	זגוגיות
של	של
מכוניות	מכוניות
חונות	חונות
של	של
תושבים	תושבים
מקומיים	מקומיים
,	,
ביניהן	ביני|הן
גם	גם
את	את
חלונות	חלונות
מכוניתו	מכונית|ו
של	של
דר	דר
מוסטפא	מוסטפא
מקבול	מקבול
.	.
מקורות	מקורות
צבאיים	צבאיים
טענו	טענו
כי	כי
לאחר	לאחר
בדיקה	בדיקה
של	של
מפקד	מפקד
באזור	ב|אזור
,	,
התברר	התברר
כי	כי
המעשה	ה|מעשה
לא	לא
בוצע	בוצע
על	על
-	-
ידי	ידי
חיילים	חיילים
.	.
כוח	כוח
של	של
צה"ל	צה"ל
ניהל	ניהל
אתמול	אתמול
קרב	קרב
יריות	יריות
עם	עם
רעולי	רעולי
פנים	פנים
,	,
שירו	ש|ירו
על	על
סיור	סיור
צה"ל	צה"ל
במהלך	ב|מהלך
סיור	סיור
שגרתי	שגרתי
,	,
בשכונת	ב|שכונת
שאבורה	שאבורה
שברפיח	ש|ב|רפיח
.	.
רעולי	רעולי
הפנים	ה|פנים
ירו	ירו
מתוך	מתוך
בית	בית
ספר	ספר
של	של
אונרוו"א	אונרוו"א
ונמלטו	ו|נמלטו
במכונית	ב|מכונית
מרצדס	מרצדס
כחולה	כחולה
.	.
דובר	דובר
צה"ל	צה"ל
מסר	מסר
שהסיור	ש|ה|סיור
השיב	השיב
באש	ב|אש
אך	אך
לא	לא
דוח	דוח
על	על
נפגעים	נפגעים
.	.
זו	זו
הפעם	ה|פעם
שלישית	שלישית
בחודש	ב|חודש
האחרון	ה|אחרון
,	,
שסיורים	ש|סיורים
של	של
צה"ל	צה"ל
מותקפים	מותקפים
באש	ב|אש
חיה	חיה
ברצועה	ב|רצועה
.	.
להערכת	ל|הערכת
גורמים	גורמים
צבאיים	צבאיים
,	,
ילכו	ילכו
ויגברו	ו|יגברו
הניסיונות	ה|ניסיונות
לפגוע	לפגוע
באש	ב|אש
חיה	חיה
.	.
02	02
סטודנטים	סטודנטים
מאוניברסיטת	מ|אוניברסיטת
ביר	ביר
זית	זית
נפצעו	נפצעו
אתמול	אתמול
,	,
רובם	רוב|ם
באופן	ב|אופן
קל	קל
,	,
ממכות	מ|מכות
של	של
חיילים	חיילים
כך	כך
מסרו	מסרו
מקורות	מקורות
פלשתיניים	פלשתיניים
.	.
המקורות	ה|מקורות
מסרו	מסרו
כי	כי
יחידה	יחידה
של	של
צה"ל	צה"ל
עצרה	עצרה
קבוצה	קבוצה
של	של
סטודנטים	סטודנטים
מאוניברסיטת	מ|אוניברסיטת
ביר	ביר
זית	זית
והובילה	ו|הובילה
אותה	אות|ה
למקום	ל|מקום
המרוחק	ה|מרוחק
כשני	כ|שני
ק"ם	ק"ם
מהעיירה	מ|ה|עיירה
ביר	ביר
זית	זית
,	,
סמוך	סמוך
להתנחלות	ל|התנחלות
עטרה	עטרה
.	.
הצעירים	ה|צעירים
הוכו	הוכו
בידי	ב|ידי
החיילים	ה|חיילים
ולאחר	ו|לאחר
מכן	מ|כן
שוחררו	שוחררו
.	.
שניים	שניים
מהם	מ|הם
אושפזו	אושפזו
לקבלת	ל|קבלת
טיפול	טיפול
בבית	ב|בית
החולים	ה|חולים
הממשלתי	ה|ממשלתי
ברמאללה	ב|רמאללה
.	.
באדר	באדר
עלי	עלי
אבו	אבו
זהרה	זהרה
,	,
סטודנט	סטודנט
להנדסה	ל|הנדסה
,	,
תושב	תושב
הכפר	ה|כפר
יאטה	יאטה
,	,
נפגע	נפגע
בגבו	ב|גב|ו
וידו	ו|יד|ו
נשברה	נשברה
;	;
נידאל	נידאל
פאיז	פאיז
אל	אל
פכוור	פכוור
,	,
בן	בן
12	12
מטובאס	מ|טובאס
,	,
תלמיד	תלמיד
בחוג	ב|חוג
לאנגלית	ל|אנגלית
איבד	איבד
שתיים	שתיים
משיניו	מ|שיני|ו
;	;
51	51
סטודנטים	סטודנטים
נוספים	נוספים
טופלו	טופלו
במרפאה	ב|מרפאה
מקומית	מקומית
ושוחררו	ו|שוחררו
לבתיהם	ל|בתי|הם
.	.
דובר	דובר
צה"ל	צה"ל
מסר	מסר
בתגובה	ב|תגובה
:	:
"	"
כוח	כוח
של	של
צה"ל	צה"ל
עצר	עצר
קבוצה	קבוצה
של	של
03	03
אנשים	אנשים
כדי	כדי
לאתר	לאתר
מבוקשים	מבוקשים
.	.
רובם	רוב|ם
שוחררו	שוחררו
ואחרים	ו|אחרים
נותרו	נותרו
במעצר	ב|מעצר
.	.
אחד	אחד
מהם	מ|הם
שהתנגד	ש|התנגד
למעצר	ל|מעצר
נפגע	נפגע
תוך	תוך
כדי	כדי
ביצוע	ביצוע
המעצר	ה|מעצר
"	"
.	.
מקורות	מקורות
פלשתיניים	פלשתיניים
טענו	טענו
אתמול	אתמול
כי	כי
בשכונת	ב|שכונת
ראפידיה	ראפידיה
בשכם	ב|שכם
נפצעה	נפצעה
אישה	אישה
בת	בת
44	44
,	,
סמירה	סמירה
דבעי	דבעי
,	,
מפגיעת	מ|פגיעת
אבן	אבן
בראשה	ב|ראש|ה
,	,
ואושפזה	ו|אושפזה
בבית	ב|בית
החולים	ה|חולים
בראפידיה	ב|ראפידיה
.	.
תושבים	תושבים
טענו	טענו
כי	כי
האבן	ה|אבן
נזרקה	נזרקה
בידי	בידי
חיילים	חיילים
מתצפית	מ|תצפית
צבאית	צבאית
,	,
הנמצאת	ה|נמצאת
על	על
גג	גג
בניין	בניין
אגודת	אגודת
הצדקה	ה|צדקה
בשכונה	ב|שכונה
.	.
מצה"ל	מ|צה"ל
נמסר	נמסר
כי	כי
ממצאי	ממצאי
תחקיר	תחקיר
ראשוני	ראשוני
לא	לא
העלו	העלו
דבר	דבר
וכי	ו|כי
היום	היום
יתבצע	יתבצע
תחקיר	תחקיר
מקיף	מקיף
.	.
שלושה	שלושה
בקבוקי	בקבוקי
תבערה	תבערה
הושלכו	הושלכו
אמש	אמש
לעבר	לעבר
מפקדת	מפקדת
כוחות	כוחות
צה"ל	צה"ל
ברצועה	ב|רצועה
,	,
הממוקמת	ה|ממוקמת
בעיר	ב|עיר
עזה	עזה
.	.
מקורות	מקורות
צבאיים	צבאיים
מסרו	מסרו
כי	כי
שלושת	שלושת
הבקבוקים	ה|בקבוקים
התנפצו	התנפצו
,	,
אך	אך
לא	לא
נגרם	נגרם
כל	כל
נזק	נזק
ואין	ו|אין
נפגעים	נפגעים
.	.
לדברי	ל|דברי
מקורות	מקורות
פלשתיניים	פלשתיניים
נפצעו	נפצעו
אתמול	אתמול
בהתפרעויות	ב|התפרעויות
ברצועת	ב|רצועת
עזה	עזה
שמונה	שמונה
תושבים	תושבים
.	.
המקורות	ה|מקורות
מסרו	מסרו
על	על
התנגשויות	התנגשויות
במחנות	ב|מחנות
הפליטים	ה|פליטים
ובעיר	ו|ב|עיר
עזה	עזה
.	.
נציג	נציג
דובר	דובר
צה"ל	צה"ל
בפיקוד	ב|פיקוד
הדרום	ה|דרום
דיווח	דיווח
אף	אף
על	על
הפגנות	הפגנות
ועל	ו|על
ששה	ששה
פצועים	פצועים
שהגיעו	ש|הגיעו
לבתי	ל|בתי
החולים	ה|חולים
.	.
בבית	ב|בית
המשפט	ה|משפט
בעזה	ב|עזה
נידונו	נידונו
אתמול	אתמול
שלושה	שלושה
צעירים	צעירים
למאסר	ל|מאסר
עולם	עולם
,	,
לאחר	לאחר
שהורשעו	ש|הורשעו
בחטיפת	ב|חטיפת
תושב	תושב
מקומי	מקומי
ורציחתו	ו|רציחת|ו
על	על
ידי	ידי
הטבעתו	הטבעת|ו
בבור	ב|בור
ביוב	ביוב
.	.
דווקא	דווקא
כיוון	כיוון
שהוא	ש|הוא
מתבונן	מתבונן
מוכשר	מוכשר
כל	כל
-	-
כך	כך
המתעד	ה|מתעד
בדקדקנות	ב|דקדקנות
את	את
שראו	ש|ראו
עיניו	עיני|ו
,	,
מהווה	מהווה
התייחסותו	התייחסות|ו
של	של
תום	תום
שגב	שגב
למה	ל|מה
שראה	ש|ראה
בסיור	ב|סיור
משלחת	משלחת
הנוער	ה|נוער
לפולין	ל|פולין
(	(
"	"
הארץ	ה|ארץ
"	"
,	,
211	211
)	)
מסמך	מסמך
סימפטומטי	סימפטומטי
מאלף	מאלף
לגישה	ל|גישה
ההולכת	ה|הולכת
וצוברת	ו|צוברת
תאוצה	תאוצה
בקרב	בקרב
הקהילה	ה|קהילה
האינטלקטואלית	ה|אינטלקטואלית
בישראל	ב|ישראל
.	.
מכיוון	מכיוון
שכך	ש|כך
,	,
רשימתו	רשימת|ו
מהווה	מהווה
גם	גם
הזדמנות	הזדמנות
מפתה	מפתה
לבוא	לבוא
חשבון	חשבון
כולל	כולל
עם	עם
אותה	אותה
גישה	גישה
.	.
אני	אני
מתכוון	מתכוון
לגישה	ל|גישה
המנוכרת	ה|מנוכרת
,	,
או	או
נכון	נכון
יותר	יותר
המתנכרת	ה|מתנכרת
(	(
שהרי	ש|הרי
תהליך	תהליך
ההתנכרות	ה|התנכרות
רק	רק
מחריף	מחריף
והולך	ו|הולך
כל	כל
הזמן	ה|זמן
)	)
לסמלים	ל|סמלים
הלאומיים	ה|לאומיים
,	,
לחוויות	ל|חוויות
התשתית	ה|תשתית
של	של
הציונות	ה|ציונות
,	,
ולתפיסתן	ו|ל|תפיסת|ן
כחוויות	כ|חוויות
מעצבות	מעצבות
,	,
ובעצם	ו|בעצם
לרגש	ל|רגש
הלאומי	ה|לאומי
