לבנון	לבנון
,	,
אך	אך
תנועת	תנועת
המושבים	ה|מושבים
סירבה	סירבה
.	.
ישראל	ישראל
ארד	ארד
,	,
סמנכ"ל	סמנכ"ל
הביטוח	ה|ביטוח
הלאומי	ה|לאומי
,	,
אמר	אמר
כי	כי
ממלא	ממלא
מקום	מקום
שר	שר
העבודה	ה|עבודה
והרווחה	ו|ה|רווחה
,	,
דוד	דוד
מגן	מגן
,	,
הקים	הקים
ועדה	ועדה
בין	בין
-	-
משרדית	משרדית
,	,
שהמליצה	ש|המליצה
להגדיל	להגדיל
באופן	ב|אופן
משמעותי	משמעותי
את	את
הקנסות	ה|קנסות
למעסיקים	ל|מעסיקים
.	.
ח"כ	ח"כ
אלי	אלי
דיין	דיין
(	(
מערך	מערך
)	)
הגיש	הגיש
הצעת	הצעת
חוק	חוק
שלפיה	ש|לפי|ה
יוטל	יוטל
היטל	היטל
על	על
מעסיקי	מעסיקי
עובדים	עובדים
זרים	זרים
,	,
כדי	כדי
למנוע	למנוע
העדפתם	העדפת|ם
על	על
עובדים	עובדים
ישראליים	ישראליים
.	.
חברות	חברות
המעסיקות	ה|מעסיקות
עובדים	עובדים
זרים	זרים
זוכות	זוכות
במכרזים	ב|מכרזים
,	,
היות	היות
והן	ו|הן
מציעות	מציעות
שירותים	שירותים
זולים	זולים
יותר	יותר
.	.
ח"כ	ח"כ
רן	רן
כהן	כהן
(	(
רץ	רץ
)	)
אמר	אמר
כי	כי
על	על
הוועדה	ה|וועדה
לפנות	לפנות
לממשלה	ל|ממשלה
בדרישה	ב|דרישה
לחסל	לחסל
את	את
העסקת	העסקת
העובדים	ה|עובדים
הזרים	ה|זרים
לאלתר	לאלתר
,	,
על	על
רקע	רקע
היצע	היצע
העולים	ה|עולים
המוכנים	ה|מוכנים
לעבוד	לעבוד
בכל	ב|כל
עבודה	עבודה
בשכר	ב|שכר
המינימום	ה|מינימום
.	.
לדבריו	ל|דברי|ו
,	,
יש	יש
לפנות	לפנות
למשרד	ל|משרד
העבודה	ה|עבודה
והרווחה	ו|ה|רווחה
בדרישה	ב|דרישה
לבטל	לבטל
בתוך	בתוך
חודש	חודש
את	את
עבודת	עבודת
העובדים	ה|עובדים
הזרים	ה|זרים
המועסקים	ה|מועסקים
כיום	כיום
תחת	תחת
הכותרת	ה|כותרת
"	"
מתנדבים	מתנדבים
"	"
.	.
ח"כ	ח"כ
יאיר	יאיר
צבן	צבן
(	(
מפם	מפם
)	)
אמר	אמר
כי	כי
פרשת	פרשת
המתנדבים	ה|מתנדבים
התאילנדיים	ה|תאילנדיים
היא	היא
"	"
כתם	כתם
חרפה	חרפה
על	על
פרצופנו	פרצופ|נו
הלאומי	ה|לאומי
.	.
המוח	ה|מוח
מתפלץ	מתפלץ
לא	לא
רק	רק
מהתופעה	מ|ה|תופעה
המבישה	ה|מבישה
אלא	אלא
גם	גם
מדרכי	מ|דרכי
ההערמה	ה|הערמה
.	.
הראש	ה|ראש
היהודי	ה|יהודי
ממציא	ממציא
לנו	ל|נו
פטנטים	פטנטים
בדמות	ב|דמות
מתנדבים	מתנדבים
,	,
המשולמים	ה|משולמים
שכר	שכר
מחפיר	מחפיר
"	"
.	.
הוא	הוא
קרא	קרא
להפסקת	ל|הפסקת
התופעה	ה|תופעה
ולמתן	ו|ל|מתן
תשלומים	תשלומים
רטרואקטיוויים	רטרואקטיוויים
לתאילנדים	ל|תאילנדים
,	,
שישלימו	ש|ישלימו
את	את
שכר	שכר
המינימום	ה|מינימום
.	.
דוברת	דוברת
שירות	שירות
התעסוקה	ה|תעסוקה
מסרה	מסרה
אתמול	אתמול
בתגובה	ב|תגובה
,	,
כי	כי
השירות	ה|שירות
פועל	פועל
לצמצום	ל|צמצום
מספרם	מספר|ם
של	של
העובדים	ה|עובדים
הזרים	ה|זרים
ולהכנסת	ו|ל|הכנסת
עולים	עולים
חדשים	חדשים
במקומם	ב|מקומ|ם
.	.
"	"
לאחר	לאחר
פעילות	פעילות
נמרצת	נמרצת
בשבועות	ב|שבועות
האחרונים	ה|אחרונים
,	,
צומצם	צומצם
מספר	מספר
העובדים	ה|עובדים
הזרים	ה|זרים
בענף	ב|ענף
האחיות	ה|אחיות
ב50	ב|50
%	%
.	.
עד	עד
סוף	סוף
השנה	ה|שנה
לא	לא
תועסק	תועסק
בארץ	ב|ארץ
אף	אף
אחות	אחות
כעובדת	כ|עובדת
זרה	זרה
"	"
.	.
הדוברת	ה|דוברת
אמרה	אמרה
כי	כי
השירות	ה|שירות
קורא	קורא
לחקלאים	ל|חקלאים
לדאוג	לדאוג
לעובדים	ל|עובדים
ישראליים	ישראליים
,	,
במקום	במקום
לתאילנדים	ל|תאילנדים
.	.
"	"
השירות	ה|שירות
לא	לא
שינה	שינה
את	את
המדיניות	ה|מדיניות
בנושא	ב|נושא
העסקת	העסקת
תאילנדים	תאילנדים
בחקלאות	ב|חקלאות
,	,
אלא	אלא
להיפך	להיפך
,	,
הוא	הוא
הבהיר	הבהיר
לתנועת	ל|תנועת
המושבים	ה|מושבים
שכל	ש|כל
עובד	עובד
ישראלי	ישראלי
שיסכים	ש|יסכים
לעבוד	לעבוד
בענף	ב|ענף
החקלאות	ה|חקלאות
,	,
ישובץ	ישובץ
לעבודה	ל|עבודה
לאלתר	לאלתר
"	"
.	.
מאמרו	מאמר|ו
של	של
תום	תום
שגב	שגב
,	,
"	"
הקרב	ה|קרב
על	על
סן	סן
סימון	סימון
היה	היה
או	או
לא	לא
היה	היה
"	"
(	(
"	"
הארץ	ה|ארץ
"	"
105	105
)	)
,	,
הגיע	הגיע
לידי	ל|יד|י
רק	רק
בימים	ב|ימים
אלה	אלה
.	.
למרות	למרות
שחלפו	ש|חלפו
מאז	מאז
24	24
שנה	שנה
,	,
ולמרות	ו|למרות
שאירועי	ש|אירועי
ימים	ימים
אלה	אלה
אולי	אולי
מאפילים	מאפילים
על	על
כל	כל
דבר	דבר
אחר	אחר
,	,
אני	אני
מרגיש	מרגיש
חובה	חובה
בשמם	ב|שמ|ם
של	של
החללים	ה|חללים
,	,
הפצועים	ה|פצועים
ולוחמי	ו|לוחמי
הקרב	ה|קרב
הזה	ה|זה
,	,
כאחד	כ|אחד
שהיה	ש|היה
שם	שם
,	,
להתייחס	להתייחס
למאמר	ל|מאמר
.	.
קטעי	קטעי
המאמר	ה|מאמר
העוסקים	ה|עוסקים
בקרב	ב|קרב
עצמו	עצמו
,	,
ושרק	ו|ש|רק
אליהם	אלי|הם
אתייחס	אתייחס
,	,
מאופיינים	מאופיינים
בחוסר	ב|חוסר
היגיון	היגיון
ובסילוף	ו|ב|סילוף
עובדות	עובדות
,	,
ומעידים	ו|מעידים
על	על
הכותב	ה|כותב
כי	כי
הוא	הוא
משולל	משולל
הבנה	הבנה
טקטית	טקטית
מינימלית	מינימלית
וניסיון	ו|ניסיון
קרבי	קרבי
משמעותי	משמעותי
.	.
וכעת	ו|כעת
לעובדות	ל|עובדות
המצוטטות	ה|מצוטטות
:	:
כותרת	כותרת
המאמר	ה|מאמר
,	,
"	"
הקרב	ה|קרב
על	על
סן	סן
סימון	סימון
:	:
היה	היה
לא	לא
היה	היה
"	"
,	,
מרמזת	מרמזת
כי	כי
ייתכן	ייתכן
שבמנזר	ש|ב|מנזר
כלל	כלל
לא	לא
התנהל	התנהל
קרב	קרב
.	.
לכל	ל|כל
אלה	אלה
המתרשמים	ה|מתרשמים
ומסתפקים	ו|מסתפקים
בקריאת	ב|קריאת
הכותרת	ה|כותרת
בלבד	בלבד
,	,
אני	אני
יכול	יכול
להבטיח	להבטיח
שאכן	ש|אכן
התנהל	התנהל
שם	שם
קרב	קרב
,	,
והוא	ו|הוא
היה	היה
אחד	אחד
הקשים	ה|קשים
והמפוארים	ו|ה|מפוארים
בכל	ב|כל
קרבות	קרבות
ישראל	ישראל
.	.
ועל	ו|על
כך	כך
תעיד	תעיד
ההיסטוריה	ה|היסטוריה
,	,
ויעידו	ו|יעידו
עשרות	עשרות
הלוחמים	ה|לוחמים
שנשארו	ש|נשארו
בחיים	ב|חיים
והצליחו	ו|הצליחו
לבצע	לבצע
את	את
משימתם	משימת|ם
על	על
אף	אף
האבדות	ה|אבדות
הכבדות	ה|כבדות
.	.
במלחמת	ב|מלחמת
העצמאות	ה|עצמאות
,	,
בקרב	ב|קרב
על	על
ירושלים	ירושלים
,	,
נשארה	נשארה
שכונת	שכונת
קטמון	קטמון
תקועה	תקועה
בלב	ב|לב
ירושלים	ירושלים
המערבית	ה|מערבית
ושימשה	ו|שימשה
כמרכז	כ|מרכז
כוח	כוח
ערבי	ערבי
רב	רב
ומאורגן	ו|מאורגן
.	.
השטח	ה|שטח
החיוני	ה|חיוני
של	של
קטמון	קטמון
לשליטה	ל|שליטה
באזור	ב|אזור
מסוים	מסוים
או	או
לניצחון	ל|ניצחון
בקרב	ב|קרב
היה	היה
מנזר	מנזר
סן	סן
סימון	סימון
,	,
ולכן	ו|לכן
היה	היה
עלינו	עלי|נו
להשתלט	להשתלט
עליו	עלי|ו
.	.
כתוב	כתוב
:	:
"	"
בחוכמה	ב|חוכמה
עשה	עשה
לך	ל|ך
מלחמה	מלחמה
"	"
.	.
אכן	אכן
,	,
כך	כך
עשתה	עשתה
חטיבת	חטיבת
"	"
הראל	הראל
"	"
.	.
היא	היא
כבשה	כבשה
תחילה	תחילה
את	את
המנזר	ה|מנזר
ואת	ו|את
התנגדות	התנגדות
האויב	ה|אויב
שברה	שברה
לאחר	לאחר
מכן	מ|כן
,	,
בקרב	ב|קרב
מגננה	מגננה
שהתנהל	ש|התנהל
בתוך	בתוך
המנזר	ה|מנזר
(	(
קרב	קרב
מגננה	מגננה
מיועד	מיועד
לשבירת	ל|שבירת
כוחות	כוחות
חזקים	חזקים
ממך	ממ|ך
)	)
.	.
האויב	ה|אויב
אמנם	אמנם
נשבר	נשבר
;	;
קרב	קרב
המגננה	ה|מגננה
הפך	הפך
לניצחון	ל|ניצחון
מוחץ	מוחץ
;	;
קטמון	קטמון
נפלה	נפלה
וירושלים	ו|ירושלים
המערבית	ה|מערבית
אוחדה	אוחדה
.	.
המאמר	ה|מאמר
,	,
המצטט	ה|מצטט
ממחקרו	מ|מחקר|ו
של	של
אורי	אורי
מילשטיין	מילשטיין
:	:
"	"
מלכתחילה	מלכתחילה
לא	לא
היה	היה
צריך	צריך
לכבוש	לכבוש
את	את
המנזר	ה|מנזר
...	...
"	"
,	,
מצביע	מצביע
על	על
חוסר	חוסר
הבנה	הבנה
אסטרטגית	אסטרטגית
וטקטית	ו|טקטית
בסוגיה	ב|סוגיה
זו	זו
.	.
מורשת	מורשת
הקרב	ה|קרב
שצה"ל	ש|צה"ל
אימץ	אימץ
כתוצאה	כ|תוצאה
מהקרב	מ|ה|קרב
על	על
מנזר	מנזר
סן	סן
סימון	סימון
איננה	איננה
מיתוס	מיתוס
.	.
היא	היא
מבוססת	מבוססת
על	על
אותו	אותו
קרב	קרב
המגננה	ה|מגננה
שבו	ש|ב|ו
אירעו	אירעו
מעשי	מעשי
גבורה	גבורה
עילאיים	עילאיים
,	,
ועל	ו|על
קבלת	קבלת
החלטות	החלטות
קשות	קשות
בתנאי	ב|תנאי
קרב	קרב
.	.
חוסר	חוסר
ניסיון	ניסיון
ועלילה	ו|עלילה
זדונית	זדונית
באים	באים
לביטוי	ל|ביטוי
בקטע	ב|קטע
המאמר	ה|מאמר
הדן	ה|דן
בנושא	ב|נושא
"	"
רצח	רצח
הנזירות	ה|נזירות
"	"
.	.
כל	כל
ישראלי	ישראלי
המנוסה	ה|מנוסה
בקרב	ב|קרב
לילה	לילה
בשטח	ב|שטח
בנוי	בנוי
(	(
כמנזר	כ|מנזר
סן	סן
סימון	סימון
)	)
יודע	יודע
,	,
כי	כי
תוך	תוך
כדי	כדי
פריצה	פריצה
בחשכה	ב|חשכה
קודם	קודם
כל	כל
יורים	יורים
בכל	ב|כל
דבר	דבר
שנע	ש|נע
ממולך	מ|מול|ך
.	.
ואכן	ו|אכן
,	,
כך	כך
קרה	קרה
בפריצה	ב|פריצה
למנזר	ל|מנזר
החשוך	ה|חשוך
לחלוטין	לחלוטין
.	.
לא	לא
נהרגו	נהרגו
"	"
נזירות	נזירות
"	"
,	,
אלא	אלא
נשים	נשים
ערביות	ערביות
,	,
כנראה	כנראה
משרתות	משרתות
במנזר	ב|מנזר
.	.
חבל	חבל
.	.
איש	איש
לא	לא
התכוון	התכוון
לכך	ל|כך
.	.
ציטוט	ציטוט
מהמאמר	מ|ה|מאמר
:	:
"	"
בעת	ב|עת
שנורתה	ש|נורתה
,	,
(	(
הנזירה	ה|נזירה
)	)
עסקה	עסקה
בטיפול	ב|טיפול
בפצועים	ב|פצועים
"	"
.	.
איזה	איזה
פצועים	פצועים
?	?
הרי	הרי
כותב	כותב
המאמר	ה|מאמר
קובע	קובע
,	,
פסקה	פסקה
קודם	קודם
לכן	ל|כן
,	,
כי	כי
המנזר	ה|מנזר
היה	היה
ריק	ריק
ממגינים	מ|מגינים
.	.
אני	אני
הייתי	הייתי
שם	שם
,	,
וכל	ו|כל
תיאור	תיאור
הגווייה	ה|גווייה
(	(
"	"
זה	זה
היה	היה
מראה	מראה
איום	איום
של	של
דם	דם
ובשר	ו|בשר
ואיברי	ו|איברי
מין	מין
"	"
)	)
הוא	הוא
שקר	שקר
וכזב	ו|כזב
.	.
לא	לא
היה	היה
כאן	כאן
רצח	רצח
נזירות	נזירות
,	,
אלא	אלא
ניסיון	ניסיון
לרצח	ל|רצח
טוהר	טוהר
הנשק	ה|נשק
של	של
הפלמ"ח	ה|פלמ"ח
בטוהר	ב|טוהר
עט	עט
הסופרים	ה|סופרים
של	של
הכותב	ה|כותב
.	.
הידיעה	ה|ידיעה
שפורסמה	ש|פורסמה
תחת	תחת
הכותרת	ה|כותרת
:	:
"	"
הורים	הורים
בבית	ב|בית
הספר	ה|ספר
בנווה	ב|נווה
-	-
מונוסון	מונוסון
נגד	נגד
טיול	טיול
לירושלים	ל|ירושלים
;	;
טוענים	טוענים
:	:
הפגנה	הפגנה
פוליטית	פוליטית
"	"
;	;
(	(
"	"
הארץ	ה|ארץ
"	"
,	,
0192	0192
)	)
,	,
הטרידה	הטרידה
אותי	אות|י
מאוד	מאוד
.	.
נילי	נילי
מנדלר	מנדלר
,	,
שמסרה	ש|מסרה
את	את
הידיעה	ה|ידיעה
מפי	מ|פי
הורים	הורים
(	(
אין	אין
יודעים	יודעים
אם	אם
מדובר	מדובר
בהורה	ב|הורה
בודד	בודד
,	,
או	או
בקבוצת	ב|קבוצת
הורים	הורים
מסוימת	מסוימת
)	)
,	,
כתבה	כתבה
כי	כי
"	"
אחד	אחד
ההורים	ה|הורים
,	,
שהחזיר	ש|החזיר
למנהלת	ל|מנהלת
את	את
הספח	ה|ספח
החוזר	ה|חוזר
שבו	ש|ב|ו
הביע	הביע
התנגדות	התנגדות
להשתתפות	ל|השתתפות
ילדו	ילד|ו
בטיול	ב|טיול
,	,
טען	טען
כי	כי
"	"
זהו	זהו
חינוך	חינוך
פוליטי	פוליטי
כאשר	כאשר
ילדינו	ילדי|נו
משמשים	משמשים
אמצעי	אמצעי
חי	חי
להפגנות	ל|הפגנות
"	"
.	.
לשם	לשם
איזון	איזון
הנושא	ה|נושא
,	,
עלי	על|י
לציין	לציין
כי	כי
אני	אני
נמנה	נמנה
על	על
ההורים	ה|הורים
שהביעו	ש|הביעו
את	את
הסכמתם	הסכמת|ם
לקיום	ל|קיום
הטיול	ה|טיול
.	.
לא	לא
רק	רק
שאין	ש|אין
זה	זה
עניין	עניין
פוליטי	פוליטי
אלא	אלא
זה	זה
נושא	נושא
חינוכי	חינוכי
-	-
לאומי	לאומי
ממדרגה	מ|מדרגה
ראשונה	ראשונה
.	.
אני	אני
גם	גם
מוכן	מוכן
להסתכן	להסתכן
ולשער	ו|לשער
כי	כי
ההורה	ה|הורה
,	,
או	או
קבוצת	קבוצת
ההורים	ה|הורים
שהתנגדה	ש|התנגדה
לטיול	ל|טיול
,	,
מסתתרים	מסתתרים
תחת	תחת
המעטה	ה|מעטה
של	של
טיעון	טיעון
פוליטי	פוליטי
נבוב	נבוב
ולמעשה	ו|למעשה
הם	הם
פוחדים	פוחדים
לשלוח	לשלוח
את	את
ילדיהם	ילדי|הם
שמא	שמא
איזה	איזה
ערבי	ערבי
ינעץ	ינעץ
בהם	ב|הם
סכין	סכין
בגב	ב|גב
.	.
אני	אני
מוכן	מוכן
,	,
ורוצה	ו|רוצה
,	,
לשלוח	לשלוח
את	את
הילד	ה|ילד
שלי	של|י
לירושלים	ל|ירושלים
עם	עם
זר	זר
פרחים	פרחים
ועם	ו|עם
קופסת	קופסת
ממתקים	ממתקים
,	,
כדי	כדי
להביע	להביע
הוקרה	הוקרה
ועידוד	ו|עידוד
לנכד	ל|נכד
של	של
אבא	אבא
קובנר	קובנר
,	,
שחטף	ש|חטף
סכין	סכין
בראש	ב|ראש
מידי	מידי
אותו	אותו
מרצח	מרצח
שפל	שפל
שדקר	ש|דקר
למוות	ל|מוות
שלושה	שלושה
יהודים	יהודים
בשכונת	ב|שכונת
בקעה	בקעה
.	.
אני	אני
רוצה	רוצה
שהילד	ש|ה|ילד
שלי	של|י
יסתכל	יסתכל
בעיניים	ב|עיניים
של	של
הילד	ה|ילד
הפגוע	ה|פגוע
ויגיד	ו|יגיד
לו	ל|ו
:	:
"	"
אתה	אתה
לא	לא
לבדך	לבדך
בירושלים	ב|ירושלים
,	,
כי	כי
גם	גם
אנחנו	אנחנו
הגרים	ה|גרים
בנווה	ב|נווה
-	-
מונסון	מונסון
,	,
אתך	את|ך
בלב	ב|לב
איתן	איתן
ביחד	ביחד
"	"
.	.
אני	אני
מוכן	מוכן
להעיד	להעיד
כי	כי
גם	גם
אבי	אב|י
ז"ל	ז"ל
,	,
שלקח	ש|לקח
אותי	אות|י
באוטובוס	ב|אוטובוס
לירושלים	ל|ירושלים
בשנת	ב|שנת
תרצ"ח	תרצ"ח
כאשר	כאשר
הערבים	ה|ערבים
ירו	ירו
על	על
כביש	כביש
באב	באב
אל	אל
-	-
ואד	ואד
,	,
אמר	אמר
לי	ל|י
:	:
"	"
אלי	אלי
!	!
אם	אם
תשמע	תשמע
יריות	יריות
תתכופף	תתכופף
,	,
אבל	אבל
אל	אל
תפחד	תפחד
"	"
.	.
ולכן	ו|לכן
אני	אני
אומר	אומר
לכל	ל|כל
ילדי	ילדי
ישראל	ישראל
:	:
אל	אל
תפחדו	תפחדו
!	!
סעו	סעו
לירושלים	ל|ירושלים
,	,
אפילו	אפילו
אם	אם
יורים	יורים
או	או
אם	אם
מתעופפים	מתעופפים
שם	שם
סכינים	סכינים
.	.
הפטיש	ה|פטיש
הכבד	ה|כבד
שהנחית	ש|הנחית
הפועל	ה|פועל
הערבי	ה|ערבי
על	על
ראשיהם	ראשי|הם
של	של
מעסיקו	מעסיק|ו
וחברו	ו|חבר|ו
,	,
הסכין	ה|סכין
שידו	ש|יד|ו
של	של
איש	איש
המרכול	ה|מרכול
תקעה	תקעה
באחד	ב|אחד
הספקים	ה|ספקים
,	,
ורצח	ו|רצח
המסעדן	ה|מסעדן
בעין	ב|עין
כרם	כרם
זה	זה
לא	לא
מכבר	מ|כבר
על	על
-	-
ידי	ידי
אחד	אחד
מעובדיו	מ|עובדי|ו
,	,
אף	אף
הוא	הוא
ערבי	ערבי
,	,
מעלה	מעלה
מנבכי	מ|נבכי
הזיכרון	ה|זיכרון
את	את
הפתגם	ה|פתגם
:	:
"	"
המגדל	ה|מגדל
נחש	נחש
שפיפון	שפיפון
בביתו	ב|בית|ו
,	,
אל	אל
יופתע	יופתע
אם	אם
ימצא	ימצא
עצמו	עצמו
מוכש	מוכש
"	"
.	.
אני	אני
כותב	כותב
זאת	זאת
בצער	ב|צער
וברגשי	ו|ב|רגשי
אשם	אשם
;	;
פעם	פעם
חשבתי	חשבתי
אחרת	אחרת
(	(
על	על
הערבים	ה|ערבים
,	,
לא	לא
על	על
הנחשים	ה|נחשים
)	)
.	.
מסתבר	מסתבר
שהייתי	ש|הייתי
תמים	תמים
.	.
מאמר	מאמר
המערכת	ה|מערכת
שהתפרסם	ש|התפרסם
תחת	תחת
הכותרת	ה|כותרת
"	"
יחדל	יחדל
נא	נא
מילוא	מילוא
להתלבט	להתלבט
"	"
(	(
"	"
הארץ	ה|ארץ
"	"
,	,
111	111
)	)
,	,
תובע	תובע
למצות	למצות
את	את
הדין	ה|דין
עם	עם
המפכ"ל	ה|מפכ"ל
וקציני	ו|קציני
המשטרה	ה|משטרה
הבכירים	ה|בכירים
בגלל	בגלל
מחדליהם	מחדלי|הם
באירועי	ב|אירועי
הר	הר
הבית	ה|בית
.	.
זהו	זהו
כישלונו	כישלונ|ו
היחיד	ה|יחיד
עד	עד
כה	כה
של	של
המפכ"ל	ה|מפכ"ל
,	,
שנגרם	ש|נגרם
רק	רק
בגלל	בגלל
העובדה	ה|עובדה
שהוא	ש|הוא
סמך	סמך
יותר	יותר
מדי	מדי
על	על
קציניו	קציני|ו
הבכירים	ה|בכירים
.	.
אם	אם
כל	כל
נושא	נושא
משרה	משרה
יפוטר	יפוטר
מיד	מיד
עם	עם
השגיאה	ה|שגיאה
הראשונה	ה|ראשונה
,	,
תסבול	תסבול
המדינה	ה|מדינה
מסבב	מ|סבב
בלתי	בלתי
פוסק	פוסק
של	של
בעלי	בעלי
תפקידים	תפקידים
בכירים	בכירים
,	,
חסרי	חסרי
ניסיון	ניסיון
וחסרי	ו|חסרי
ביטחון	ביטחון
.	.
מתקבל	מתקבל
הרושם	ה|רושם
שהיחידים	ש|ה|יחידים
במדינה	ב|מדינה
הזו	ה|זו
שאינם	ש|אינם
צריכים	צריכים
לחשוש	לחשוש
מתוצאות	מ|תוצאות
מעשיהם	מעשי|הם
הם	הם
הפוליטיקאים	ה|פוליטיקאים
.	.
אלה	אלה
לא	לא
נופלים	נופלים
כתוצאה	כ|תוצאה
משגיאות	מ|שגיאות
או	או
ממחדלים	מ|מחדלים
,	,
או	או
אפילו	אפילו
מהתנהגות	מ|התנהגות
פסולה	פסולה
,	,
אלא	אלא
רק	רק
בשל	בשל
משחקי	משחקי
כוח	כוח
פוליטיים	פוליטיים
.	.
המלצה	המלצה
לפיטורי	ל|פיטורי
שר	שר
או	או
נושא	נושא
משרה	משרה
פוליטית	פוליטית
,	,
מצד	מצד
בית	בית
המשפט	ה|משפט
העליון	ה|עליון
או	או
מצד	מצד
ועדת	ועדת
חקירה	חקירה
נופלת	נופלת
תמיד	תמיד
על	על
אוזניים	אוזניים
ערלות	ערלות
;	;
אבל	אבל
כשאפשר	כש|אפשר
להטיל	להטיל
את	את
האשמה	ה|אשמה
על	על
קצין	קצין
צבא	צבא
או	או
משטרה	משטרה
,	,
מוטל	מוטל
גורלם	גורל|ם
של	של
אלה	אלה
על	על
כף	כף
המאזניים	ה|מאזניים
.	.
אני	אני
תמה	תמה
על	על
"	"
הארץ	ה|ארץ
"	"
שהזדרז	ש|הזדרז
לשחק	לשחק
לידיהם	ל|ידי|הם
של	של
הפוליטיקאים	ה|פוליטיקאים
,	,
המעוניינים	ה|מעוניינים
להיפטר	להיפטר
מהמפכ"ל	מ|ה|מפכ"ל
הנוכחי	ה|נוכחי
.	.
בעיתונים	ב|עיתונים
רבים	רבים
פורסם	פורסם
מכתבה	מכתב|ה
של	של
מלי	מלי
פיליפסבורן	פיליפסבורן
,	,
יו"ר	יו"ר
ארגון	ארגון
נפגעי	נפגעי
המשכנתאות	ה|משכנתאות
וחסרי	ו|חסרי
הדיור	ה|דיור
,	,
תחת	תחת
הכותרת	ה|כותרת
"	"
אל	אל
תיגעו	תיגעו
במשכנתא	ב|משכנתא
"	"
.	.
ברצוני	ב|רצונ|י
להדגיש	להדגיש
משפט	משפט
אחד	אחד
בדבריה	ב|דברי|ה
:	:
"	"
אנו	אנו
,	,
נפגעי	נפגעי
המשכנתאות	ה|משכנתאות
,	,
נקלענו	נקלענו
למצבנו	ל|מצב|נו
הקשה	ה|קשה
לא	לא
בגלל	בגלל
ריבית	ריבית
נמוכה	נמוכה
,	,
אלא	אלא
